Source URL,Title,Content Snippet
http://tinman.cs.gsu.edu/~raj/8710/f00,CSc 8710 Home Page,"CSc 8710 Home Page CSc 8710, Deductive Databases and Logic Programming Fall 2000 Bulletin Board Syllabus SQL Tutorial Prolog Notes SWI-Prolog Manual Data for HW3 HW5 HW7 Oracle documentation is availa..."
http://tinman.cs.gsu.edu/~raj/8710/f00/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"CSc 8710. Deductive Databases and Logic Programming CSc 8710. Deductive Databases and Logic Programming Fall 2000, Monday 5.30 to 8.50 PM,  Room: 320 G (General Classroom Building) Computer Number: 18..."
http://tinman.cs.gsu.edu/~raj/8710/f00/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"Proof-theoretic and Fixpoint semantics, Operational semantics such as bottom-up evaluation and SLD-resolution techniques, Query optimization in deductive databases, Negation in deductive databases, Ap..."
http://tinman.cs.gsu.edu/~raj/8710/f00/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"Springer-Verlag, 1990. Oracle Programming -- A Primer by R. Sunderraman, Addison-Wesley, 1999. Notes on object-oriented databases Grading Policy: The grading will be based on the following components:..."
http://tinman.cs.gsu.edu/~raj/8710/f00/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"criteria: A 90 and above B 80 thru 89 C 65 thru 79 D 50 thru 64 F less than 50 Detailed Course Syllabus Preliminaries: Relational Databases (relational algebra, SQL, embedded-SQL, JDBC, SQLJ) Logic Pr..."
http://tinman.cs.gsu.edu/~raj/8710/f00/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"Query optimization Negation in deductive databases Applications of deductive databases Constraint checking in deductive databases Last date to withdraw: 13 October, 2000. Academic Honesty Policy: All ..."
http://tinman.cs.gsu.edu/~raj/8710/f00/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"student's own work. Plagiarism will result in a score of zero on the test or assignment, or dismissal from the course. Also, the Dean of Students office will be informed. NOTE: This syllabus represent..."
http://tinman.cs.gsu.edu/~raj/8710/f99,CSc 8710 Home Page,"CSc 8710 Home Page CSc 8710, Deductive Databases and Logic Programming Fall 1999 Syllabus SQL Tutorial Prolog Notes SWI-Prolog Manual Assignment 2 Mail Order Database Investment Portfolio Database Sol..."
http://tinman.cs.gsu.edu/~raj/8710/f99/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"CSc 8710. Deductive Databases and Logic Programming CSc 8710. Deductive Databases and Logic Programming Fall 1999, Monday 7.15 to 9.45 PM,  Room: 305 Sparks Hall Computer Number: 1722 Instructor: Dr. ..."
http://tinman.cs.gsu.edu/~raj/8710/f99/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"Proof-theoretic and Fixpoint semantics, Operational semantics such as bottom-up evaluation and SLD-resolution techniques, Query optimization in deductive databases, Negation in deductive databases, Ap..."
http://tinman.cs.gsu.edu/~raj/8710/f99/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"Addison-Wesley, 1999. Grading Policy: The grading will be based on the following components: Three exams worth 20% each Homework assignments worth 20%. Programming projects worth 20%. Detailed Course ..."
http://tinman.cs.gsu.edu/~raj/8710/f99/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,Databases--Advanced Topics: Query optimization Negation in deductive databases Applications of deductive databases Constraint checking in deductive databases
http://tinman.cs.gsu.edu/~raj/8710/f98,CSc 8710 Home Page,"CSc 8710 Home Page CSc 8710, Deductive Databases and Logic Programming Fall 1998 Syllabus SQL Tutorial Prolog Notes (under construction) To access cprolog on your panther account put the following com..."
http://tinman.cs.gsu.edu/~raj/8710/f98,CSc 8710 Home Page,these are available as ~raj/grade_swi and ~raj/grade_cpr . To use ~raj/grade_cpr do the following: $cprolog ~raj/grade_cpr BUT to use ~raj/grade_swi do the following: $~raj/grade_swi The source for th...
http://tinman.cs.gsu.edu/~raj/8710/f98,CSc 8710 Home Page,"The source for the mailorder database can be found in mo.pro Exam1 Solutions to Exam1 Programming Assignment 1 (Due: 14 September 1998, Monday) Solutions Programming Assignment 2 (Due: 21 September 19..."
http://tinman.cs.gsu.edu/~raj/8710/f98,CSc 8710 Home Page,simply use the javac and java commands. To build SQLJ programs precede the javac and java commands by the sqlj command which translates the .sqlj file into a .java file. You may have to copy the most ...
http://tinman.cs.gsu.edu/~raj/8710/f98/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"CSc 8710. Deductive Databases and Logic Programming CSc 8710. Deductive Databases and Logic Programming Fall 1998, Monday 7.15 to 9.45 PM,  Room: 309 Sparks Hall Computer Number: 5038 Instructor: Dr. ..."
http://tinman.cs.gsu.edu/~raj/8710/f98/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"Proof-theoretic and Fixpoint semantics, Operational semantics such as bottom-up evaluation and SLD-resolution techniques, Query optimization in deductive databases, Negation in deductive databases, Ap..."
http://tinman.cs.gsu.edu/~raj/8710/f98/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,"Addison-Wesley, 1999. Grading Policy: The grading will be based on the following components: Three exams worth 20% each Homework assignments worth 20%. Programming projects worth 20%. Detailed Course ..."
http://tinman.cs.gsu.edu/~raj/8710/f98/syllabus.html,CSc 8710. Deductive Databases and Logic Programming,Topics: Query optimization Negation in deductive databases Applications of deductive databases Constraint checking in deductive databases
http://tinman.cs.gsu.edu/~raj/7003/su23,CSc 7003 Programming for Data Science - Summer 2023,"CSc 7003 Programming for Data Science - Summer 2023 Csc 7003, Programming for Data Science - (Summer 2023) TIME: Tue/Thu 5.30 to 8.30 PM LOCATION: WebEx Instructional Staff Instructor : Raj Sunderrama..."
http://tinman.cs.gsu.edu/~raj/7003/su23,CSc 7003 Programming for Data Science - Summer 2023,Office hours: Tuesday/Thursday 3.00 pm to 5:00 pm Course Details Syllabus w3schools Tutorial https://www.tutorialspoint.com/python/index.htm Python 3 Download Python 3 Official Documentation Visual St...
http://tinman.cs.gsu.edu/~raj/7003/su23,CSc 7003 Programming for Data Science - Summer 2023,"Notebooks and Files 07/18/2023 (TUE): Day 4 (Data Structures: Stacks, Queues, Linked Lists) Class Notebooks and Files 07/13/2023 (THU): Day 3 (Python Objects/Classes, Stacks/Queues) Program 5 (Stack U..."
http://tinman.cs.gsu.edu/~raj/7003/su23/Syllabus.pdf,Syllabus PDF,"CSC 7003 Programming for Data Science  (Bootcamp Style Python Programming)  SUMMER 2023    Course Details    Dates:  July 6, 11, 13, 18, 20, 25  Time:  5.30 pm to 8.30 pm  Mode:  ONLINE  CRN:  52799  ..."
http://tinman.cs.gsu.edu/~raj/7003/su23/Syllabus.pdf,Syllabus PDF,"algorithmic complexity, object-oriented programming, lists, hash tables, recursion, binary  trees, heaps, sorting algorithms, and graphs. The course will include a series of  programming assignments t..."
http://tinman.cs.gsu.edu/~raj/7003/su22,CSc 7003 Programming for Data Science - Summer 2022,"CSc 7003 Programming for Data Science - Summer 2022 Csc 7003, Programming for Data Science - (Summer 2022) TIME: Tue/Thu 5.30 to 8.30 PM LOCATION: 205 Aderhold Learning Center Instructional Staff Inst..."
http://tinman.cs.gsu.edu/~raj/7003/su22,CSc 7003 Programming for Data Science - Summer 2022,Office hours: Tuesday/Thursday 3.00 pm to 5:00 pm Course Details Syllabus Assignment Submission Instructions Piazza w3schools Tutorial https://www.tutorialspoint.com/python/index.htm Goodrich Slides M...
http://tinman.cs.gsu.edu/~raj/7003/su22,CSc 7003 Programming for Data Science - Summer 2022,"Program 8 (Linked List) Rewrite insert method to keep list sorted Class Notebooks and Files Class Recordings: Part 1 , Part 2 WEEK 2: Day 1 (Stacks and Queues) Program 7 (Queue Problem) Rewrite __str_..."
http://tinman.cs.gsu.edu/~raj/7003/su22/Syllabus.pdf,Syllabus PDF,"Page 1 of 2      CSc 7003: Programming for Data Science  1. Instructor Information     Raj Sunderraman (raj@gsu.edu)  Office Hours:   TR  3.00 to 5.00 (Room 629, 1 Park Place)  Sat 1.00 to 3.00 (WebEx..."
http://tinman.cs.gsu.edu/~raj/7003/su22/Syllabus.pdf,Syllabus PDF,"recursion, binary trees, heaps, sorting algorithms, and graphs.   4. Course Outcomes    By the end of the semester students will be able to:  • Understand how to formulate programming solutions in Pyt..."
http://tinman.cs.gsu.edu/~raj/7003/su22/Syllabus.pdf,Syllabus PDF,"Page 2 of 2    5. Textbooks and Resources    Class website: http://tinman.cs.gsu.edu/~raj/7003/su22      References:    • Michael T. Gooodrich, Roberto Tamassia and Michael Goldwasser. Data Structures..."
http://tinman.cs.gsu.edu/~raj/7003/su22/Syllabus.pdf,Syllabus PDF,"7. Grading    Programming Assignments: 100%  8. Course Schedule and Topics1    Python Basics:     Primitive Data Types   List, Tuple, String, Set, Dictionary, File    Data Structures:     Stack, Queue..."
http://tinman.cs.gsu.edu/~raj/7003/su21,CSc 7003 Programming for Data Science - Summer 2021,"CSc 7003 Programming for Data Science - Summer 2021 Csc 7003, Programming for Data Science - (Summer 2021) Instructional Staff Instructor : Raj Sunderraman ; Room 629, 1 Park Place; raj@gsu.edu;"
http://tinman.cs.gsu.edu/~raj/7003/su21,CSc 7003 Programming for Data Science - Summer 2021,Office hours: Tuesday/Thursday 3.00 pm to 5:00 pm Course Details Syllabus Piazza Website Lecture Recordings https://www.tutorialspoint.com/python/index.htm Goodrich Slides Matplotlib Install Python 3 ...
http://tinman.cs.gsu.edu/~raj/7003/su21,CSc 7003 Programming for Data Science - Summer 2021,"List) Class Notebooks and Files WEEK 2: Day 1 (Stacks, Queues) Program 7 (Queue Class) Program 6 (Stack Class) Class Notebooks and Files WEEK 1: Day 2 (Objects and Classes in Python) Student.py , Stud..."
http://tinman.cs.gsu.edu/~raj/7003/su21/Syllabus.pdf,Syllabus PDF,Page 1 of 3      CSc 7003: Programming for Data Science  1. Instructor Information     Raj Sunderraman (raj@gsu.edu)    2. Class Information    • Location: Online via WebEx    • Time:  TR 5.30 to 8.30...
http://tinman.cs.gsu.edu/~raj/7003/su21/Syllabus.pdf,Syllabus PDF,and graphs.   4. Course Outcomes    By the end of the semester students will be able to:  • Understand how to measure space and time complexities of algorithms.  • Understand and use the concept of ab...
http://tinman.cs.gsu.edu/~raj/7003/su21/Syllabus.pdf,Syllabus PDF,"Page 2 of 3    5. Textbooks and Resources    Class website: http://tinman.cs.gsu.edu/~raj/7003/su21      References:    • Michael T. Gooodrich, Roberto Tamassia and Michael Goldwasser. Data  Structure..."
http://tinman.cs.gsu.edu/~raj/7003/su21/Syllabus.pdf,Syllabus PDF,Python.  7. Grading    Programming Assignments: 100%    You will be required to submit all work that will be done in class.
http://tinman.cs.gsu.edu/~raj/7003/su21/Syllabus.pdf,Syllabus PDF,"Page 3 of 3    8. Course Schedule and Topics1    Python Basics:     Primitive Data Types   List, Tuple, String, Set, Dictionary, File    Data Structures:     Stack, Queue, Linked Lists, Priority Queue..."
http://tinman.cs.gsu.edu/~raj/7003/su20,CSc 7003 Programming for Data Science - Summer 2020,"CSc 7003 Programming for Data Science - Summer 2020 Csc 7003, Programming for Data Science - (Summer 2020) Instructional Staff Instructor : Raj Sunderraman ; Room 629, 1 Park Place; raj@cs.gsu.edu;"
http://tinman.cs.gsu.edu/~raj/7003/su20,CSc 7003 Programming for Data Science - Summer 2020,Office hours: Tuesday/Thursday 3.00 pm to 5:00 pm Course Details Syllabus Piazza Website Class Notebooks Lecture Recordings https://www.programiz.com/python-programming/ Goodrich Slides Matplotlib Pyt...
http://tinman.cs.gsu.edu/~raj/7003/su20,CSc 7003 Programming for Data Science - Summer 2020,"Day 1 (Stacks, Queues) Program 7 (Queue Class) Program 6 (Stack Class) WEEK 1: Day 2 (Objects and Classes in Python) Student.py , StudentDriver.py Program 5 (Time Class) Program 4 (Game of Hangman) NO..."
http://tinman.cs.gsu.edu/~raj/7003/su20/syllabus.pdf,Syllabus PDF,Page	1	of	3		  CSc 7003: Programming for Data Science 1. Instructor Information   Raj Sunderraman (raj@cs.gsu.edu)  2. Class Information  • Location: Online via WebEx  • Time:  TR 5.30 to 8.30 PM
http://tinman.cs.gsu.edu/~raj/7003/su20/syllabus.pdf,Syllabus PDF,3. Catalog Course Description:  	This is an introductory and review course on programming in Python for Data Science and will provide the programming preparations for MSA students as well as others wh...
http://tinman.cs.gsu.edu/~raj/7003/su20/syllabus.pdf,Syllabus PDF,"and use the concept of abstract data type to represent and implement heterogeneous data structures • Write pseudocode with lists, hash tables, trees and graphs  • Grasp skills in analyzing and designi..."
http://tinman.cs.gsu.edu/~raj/7003/su20/syllabus.pdf,Syllabus PDF,"Page	2	of	3		 5. Textbooks and Resources 	Class website: http://tinman.cs.gsu.edu/~raj/7003/su20   References:  • Michael T. Gooodrich, Roberto Tamassia and Michael Goldwasser. Data Structures and Alg..."
http://tinman.cs.gsu.edu/~raj/7003/su20/syllabus.pdf,Syllabus PDF,"Page	3	of	3		 8. Course Schedule and Topics1 	Python	Basics:			 Primitive	Data	Types		 List,	Tuple,	String,	Set,	Dictionary,	File		Data	Structures:			 Stack,	Queue,	Linked	Lists,	Priority	Queues		 Tre..."
http://tinman.cs.gsu.edu/~raj/7003/su19,CSc 7003 Programming for Data Science - Summer 2019,"CSc 7003 Programming for Data Science - Summer 2019 Csc 7003, Programming for Data Science - (Summer 2019) Instructional Staff Instructor : Raj Sunderraman ; Room 629, 1 Park Place; raj@cs.gsu.edu;"
http://tinman.cs.gsu.edu/~raj/7003/su19,CSc 7003 Programming for Data Science - Summer 2019,Office hours: Tuesday/Thursday 3.00 pm to 5:00 pm at Buckhead Center Course Details Syllabus JupyterHub on tinman Class Notebooks Python 3 Official Documentation Course Materials WEEK 3: Day 2 (Recurs...
http://tinman.cs.gsu.edu/~raj/7003/su19,CSc 7003 Programming for Data Science - Summer 2019,"7 (Queue Class) Program 6 (Stack Class) WEEK 1: Day 2 (Objects and Classes in Python) Student.py , StudentDriver.py Program 5 (Date Class) Program 4 (Game of Hangman) NOT TO BE TURNED IN WEEK 1: Day 1..."
http://tinman.cs.gsu.edu/~raj/7003/su19/syllabus.pdf,Syllabus PDF,Page	1	of	3		  CSc 7003: Programming for Data Science 1. Instructor Information   Raj Sunderraman (raj@cs.gsu.edu)  2. Class Information  • Location: GSU Buckhead Executive Education Center  • Time:  ...
http://tinman.cs.gsu.edu/~raj/7003/su19/syllabus.pdf,Syllabus PDF,3. Catalog Course Description:  	This is an introductory and review course on programming in Python for Data Science and will provide the programming preparations for MSA students as well as others wh...
http://tinman.cs.gsu.edu/~raj/7003/su19/syllabus.pdf,Syllabus PDF,"and use the concept of abstract data type to represent and implement heterogeneous data structures • Write pseudocode with lists, hash tables, trees and graphs  • Grasp skills in analyzing and designi..."
http://tinman.cs.gsu.edu/~raj/7003/su19/syllabus.pdf,Syllabus PDF,"Page	2	of	3		 5. Textbooks and Resources 	Class website: http://tinman.cs.gsu.edu/~raj/7003/su19   References:  • Michael T. Gooodrich, Roberto Tamassia and Michael Goldwasser. Data Structures and Alg..."
http://tinman.cs.gsu.edu/~raj/7003/su19/syllabus.pdf,Syllabus PDF,"Page	3	of	3		 8. Course Schedule and Topics1 	Python	Basics:			 Primitive	Data	Types		 List,	Tuple,	String,	Set,	Dictionary,	File		Data	Structures:			 Stack,	Queue,	Linked	Lists,	Priority	Queues		 Tre..."
http://tinman.cs.gsu.edu/~raj/4998/sp06,CSc 4998 Home Page,"CSc 4998 Home Page CSc 4998, Web Programming Spring 2006 Bulletin Board Syllabus Slides Java Servlets (Oracle 9i Primer - Chapter 7) Servlet and JSP Tutorial Javascript Reference Javascript Examples X..."
http://tinman.cs.gsu.edu/~raj/4998/sp06,CSc 4998 Home Page,"(""jdbc:oracle:thin:@tinman.cs.gsu.edu:1521:sid9ir2"",user,pass); Assignment 1 (Due: 20 January, 2006) Assignment 2 (Due: 3 February, 2006 - Deadline extended to 10 February) Assignment 3 (Due: 24 Febru..."
http://tinman.cs.gsu.edu/~raj/4998/sp06/syllabus.html,NEW COURSE � SPRING 2006,"NEW COURSE � SPRING 2006 NEW COURSE � SPRING 2006 !! �� CSc 4998, Web Programming Note: This class is a 3 hour class; If you need an extra hour to make it 4 hours, please see me regarding adding 1 hou..."
http://tinman.cs.gsu.edu/~raj/4998/sp06/syllabus.html,NEW COURSE � SPRING 2006,"2311. � Course Overview The course introduces the student to programming techniques required to develop Web applications. Topics include: HTML forms, Javascript, Servlets and Java Server Pages, PhP an..."
http://tinman.cs.gsu.edu/~raj/4998/sp06/syllabus.html,NEW COURSE � SPRING 2006,Servlets and Java Server Pages Overview Java       Servlet API Session       Tracking Java       Server Pages Web      Access to Databases PhP/MySQL Oracle XML DOM       and SAX Parsing XPath/XSLT Gra...
http://tinman.cs.gsu.edu/~raj/4710/f11,CSc 4710/6710 (Fall 2011) Home Page,"CSc 4710/6710 (Fall 2011) Home Page CSc 4710/6710, Database Systems Fall 2011 Course Syllabus Oracle 10g Primer - Source code etc. Laboratory Manual (to accompany Elmasri-Navathe text) Secure Shell Cl..."
http://tinman.cs.gsu.edu/~raj/4710/f11,CSc 4710/6710 (Fall 2011) Home Page,lightweight SSH slient INTRODUCTION EN: Chapter 1 (Databases and Database Users) EN: Chapter 2 (Database System Concepts and Architecture) RELATIONAL DATA MODEL Lab Manual - Chapter 2 EN: Chapter 3 (T...
http://tinman.cs.gsu.edu/~raj/4710/f11,CSc 4710/6710 (Fall 2011) Home Page,"JDBC Drivers for Java 6 Homework 3 (Due: October 16, 2011 - Sunday) Homework 4 (Due: November 6, 2011 - Sunday) Homework 5 (Due: November 20, 2011 - Sunday) ER Modeling EN: Chapter 7 (ER Model) EN: Ch..."
http://tinman.cs.gsu.edu/~raj/4710/f11/syllabus.html,CSc 4710/6710 Fall 2011 Syllabus,"CSc 4710/6710 Fall 2011 Syllabus CSc 4710/6710 Database Systems Fall 2011 (CRN: 82948/82949) 10.00 to 11.45 TR, Room: Classroom South 400 Instructor: Dr. Raj Sunderraman (34 Peachtree Street, Suite 14..."
http://tinman.cs.gsu.edu/~raj/4710/f11/syllabus.html,CSc 4710/6710 Fall 2011 Syllabus,"relational calculus, and Datalog; commercial query language SQL; query optimization; relational database design theory;  physical database design, integrity, security, concurrency control, and recover..."
http://tinman.cs.gsu.edu/~raj/4710/f11/syllabus.html,CSc 4710/6710 Fall 2011 Syllabus,"Basic Unix skills are required. Strong programming skills in Java also required. Texts: Elmasri and Navathe, Fundamentals of Database Systems,      Sixth Edition, Addison-Wesley, 2010. R. Sunderraman,..."
http://tinman.cs.gsu.edu/~raj/4710/f11/syllabus.html,CSc 4710/6710 Fall 2011 Syllabus,(24% for 6710 students) Additional Requirement for Csc 6710 students: Project/Paper: 10% The final letter grade will be determined based on the following criteria: A 90 B 80 C 65 D 50 Withdrawal Date:...
http://tinman.cs.gsu.edu/~raj/4710/f11/syllabus.html,CSc 4710/6710 Fall 2011 Syllabus,for the class. It is also the repsonsibility of each student to protect his or her work including computer files etc from being extracted by others. Computer accounts will be de-activated immediately ...
http://tinman.cs.gsu.edu/~raj/4710/sp08,CSc 4710/6710 (Spring 2008) Home Page,"CSc 4710/6710 (Spring 2008) Home Page CSc 4710/6710, Database Systems Spring 2008 Class Bulletin Board (You need to sign up) Course Syllabus Laboratory Manual (to accompany Elmasri-Navathe text) EN: C..."
http://tinman.cs.gsu.edu/~raj/4710/sp08,CSc 4710/6710 (Spring 2008) Home Page,"(ER/EER to Relational Mapping) EN: Chapter 8 Transparencies (SQL) Sunderraman: Chapter 2 Transparencies (SQL) EN: Chapter 6 Transparencies ( TRC , DRC , Datalog ) company_create.html , company_insert...."
http://tinman.cs.gsu.edu/~raj/4710/sp08,CSc 4710/6710 (Spring 2008) Home Page,"2 (Due: Monday, 11 February, 2008) company.zip mailorder.zip Solutions Home Work 3 (Due: Wednesday, 20 February, 2008) Solutions Home Work 4 (Due: Monday, 10 March, 2008) Solutions Code to create tabl..."
http://tinman.cs.gsu.edu/~raj/4710/sp08,CSc 4710/6710 (Spring 2008) Home Page,"create_mail.sql and insert_mail.sql. Please read Chapter 2 of the Oracle 10 Programming textbook for details on using the sqlplus program. Home Work 5 (Due: Friday, 21 March, 2008) Solutions Home Work..."
http://tinman.cs.gsu.edu/~raj/4710/sp08,CSc 4710/6710 (Spring 2008) Home Page,"relational algebra queries for both the problems. Please identify yourself in the file, separate out the solutions to the two problems, etc. The command to submit is: $ handin4710 2 hw2.txt 6710 stude..."
http://tinman.cs.gsu.edu/~raj/4710/sp08,CSc 4710/6710 (Spring 2008) Home Page,chmod 755 webapps/WEB-INF chmod 755 webapps/WEB-INF/classes chmod 755 webapps/WEB-INF/lib chmod 700 webapps/WEB-INF/src Page Maintained by raj@cs.gsu.edu
http://tinman.cs.gsu.edu/~raj/4710/sp08/syllabus.html,CSc 4710/6710 Spring 2008 Syllabus,"CSc 4710/6710 Spring 2008 Syllabus CSc 4710/6710 Database Systems Spring 2008 (CRN: 10600/10609) 10.00 to 11.40 MW, Room: 400 Classroom South Instructor: Dr. Raj Sunderraman (34 Peachtree Street, Suit..."
http://tinman.cs.gsu.edu/~raj/4710/sp08/syllabus.html,CSc 4710/6710 Spring 2008 Syllabus,"relational calculus, and Datalog; commercial query language SQL; query optimization; relational database design theory;  physical database design, integrity, security, concurrency control, and recover..."
http://tinman.cs.gsu.edu/~raj/4710/sp08/syllabus.html,CSc 4710/6710 Spring 2008 Syllabus,"theory; Object Oriented Data Model, ODL, OQL, eyeDB Database System. XML Data Model and query languages (XPath, XQuery). Concurrency Control, Recovery. Pre-requisites: CSc 3410, Data Structures. Basic..."
